,Resort Name,Continent,Country,State/Province,URL,Altitude,Easy,Intermediate ,Difficult,Aerial tramway/reversible ropeway,Circulating ropeway/gondola lift,Chairlift,T-bar lift/platter/button lift ,Rope tow/baby lift,People mover/Moving Carpet,Adult,Youth,Child,Currency,Ski resort size ,"Slope offering, variety of runs ",Lifts and cable cars ,Snow reliability ,Slope preparation ,"Access, on-site parking ","Orientation (trail map, information boards, sign-postings) ",Cleanliness and hygiene ,Environmentally friendly ski operation ,Friendliness of staff ,"Mountain restaurants, ski huts, gastronomy ",AprÃ¨s-ski ,Accommodation offering directly at the slopes and lifts ,Families and children ,Beginners ,"Advanced skiers, freeriders ",Snow parks ,Cross-country skiing and trails ,Sunkid Moving Carpet,Combined installation (gondola and chair),People mover,Funicular,Snow caterpillars for Cat-skiing,Cog railway,Helicopter for Heli-skiing,Ski routes
2396,gillersklack-klacken,Europe,Sweden,Central Sweden,https://www.skiresort.info/ski-resort/gillersklack-klacken/,400.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,woodbury,North America,USA,Connecticut,https://www.skiresort.info/ski-resort/woodbury/,259.0,3.5,3.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,crni-vrh-bor,Europe,Serbia,Serbia-South,https://www.skiresort.info/ski-resort/crni-vrh-bor/,1047.0,0.0,0.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,goc-kraljevackoj-strani,Europe,Serbia,Serbia-South,https://www.skiresort.info/ski-resort/goc-kraljevackoj-strani/,920.0,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,stana-de-vale,Europe,Romania,Bihor,https://www.skiresort.info/ski-resort/stana-de-vale/,1167.0,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,chriso-elafi,Europe,Greece,0,https://www.skiresort.info/ski-resort/chriso-elafi/,1660.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,tromsoe,Europe,Norway,Troms,https://www.skiresort.info/ski-resort/tromsoe/,430.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,300.0,0.0,Norwegian krone,1.5,1.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,dagali-fjellpark,Europe,Norway,Buskerud,https://www.skiresort.info/ski-resort/dagali-fjellpark/,1140.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,290.0,0.0,Norwegian krone,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,haldenkoepfle,Europe,Germany,Baden-WÃ¼rttemberg,https://www.skiresort.info/ski-resort/haldenkoepfle/,1265.0,2.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,22.0,European Euro,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,bret-prkenny-dul-zacler,Europe,Czech Republic,Hradec KrÃ¡lovÃ© Region (KrÃ¡lovÃ©hradeckÃ½ kraj),https://www.skiresort.info/ski-resort/bret-prkenny-dul-zacler/,597.0,1.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,450.0,Czech koruna,1.3,1.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,hinterreit-saalfelden-am-steinernen-meer,Europe,Austria,Salzburg (Salzburger Land),https://www.skiresort.info/ski-resort/hinterreit-saalfelden-am-steinernen-meer/,1125.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,28.0,19.0,European Euro,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,limanowa,Europe,Poland,Lesser Poland (WojewÃ³dztwo maÅopolskie),https://www.skiresort.info/ski-resort/limanowa/,780.0,1.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,90.0,Polish zloty,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,filipovice-skipark,Europe,Czech Republic,Olomouc Region (OlomouckÃ½ kraj),https://www.skiresort.info/ski-resort/filipovice-skipark/,890.0,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,450.0,400.0,Czech koruna,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,velka-upa,Europe,Czech Republic,Hradec KrÃ¡lovÃ© Region (KrÃ¡lovÃ©hradeckÃ½ kraj),https://www.skiresort.info/ski-resort/velka-upa/,1060.0,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,610.0,500.0,Czech koruna,1.3,1.3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,hummelfjell,Europe,Norway,Hedmark,https://www.skiresort.info/ski-resort/hummelfjell/,870.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,295.0,Norwegian krone,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,gantrisch-gurnigel,Europe,Switzerland,Espace Mittelland,https://www.skiresort.info/ski-resort/gantrisch-gurnigel/,1590.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,23.0,Swiss Franc,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,rejdice,Europe,Czech Republic,Liberec Region (LibereckÃ½ kraj),https://www.skiresort.info/ski-resort/rejdice/,831.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,300.0,Czech koruna,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,mouthe-massif-du-noirmont,Europe,France,Bourgogne-Franche-ComtÃ©,https://www.skiresort.info/ski-resort/mouthe-massif-du-noirmont/,1172.0,4.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,European Euro,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,nerskogen,Europe,Norway,SÃ¸r-TrÃ¸ndelag,https://www.skiresort.info/ski-resort/nerskogen/,1068.0,3.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,300.0,Norwegian krone,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,wildewiese-sundern,Europe,Germany,Central Uplands of Germany (Deutsche Mittelgebirge),https://www.skiresort.info/ski-resort/wildewiese-sundern/,645.0,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,European Euro,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,zadov-kobyla,Europe,Czech Republic,South Bohemian Region (JihoÄeskÃ½ kraj),https://www.skiresort.info/ski-resort/zadov-kobyla/,1120.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,530.0,0.0,Czech koruna,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,yogoshiyama,Asia,Japan,Honshu,https://www.skiresort.info/ski-resort/yogoshiyama/,183.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,0.0,1350.0,Japanese Yen,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,linden-schindelberg,Europe,Switzerland,Espace Mittelland,https://www.skiresort.info/ski-resort/linden-schindelberg/,916.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,22.0,Swiss Franc,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,pany-luzein,Europe,Switzerland,Eastern Switzerland,https://www.skiresort.info/ski-resort/pany-luzein/,1550.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,22.0,Swiss Franc,1.7,1.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,gora-kamiensk,Europe,Poland,ÅÃ³dÅº (WojewÃ³dztwo ÅÃ³dzkie),https://www.skiresort.info/ski-resort/gora-kamiensk/,330.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,72.0,Polish zloty,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,les-rafforts-hery-sur-ugine,Europe,France,Auvergne-RhÃ´ne-Alpes,https://www.skiresort.info/ski-resort/les-rafforts-hery-sur-ugine/,1224.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.5,1.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,samjiyon,Asia,North Korea,Ryanggang-do,https://www.skiresort.info/ski-resort/samjiyon/,1608.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.3,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,hoernle-bad-kohlgrub,Europe,Germany,Bavaria (Bayern),https://www.skiresort.info/ski-resort/hoernle-bad-kohlgrub/,1400.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,20.0,European Euro,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,montana-snowcenter,Europe,Netherlands,North Brabant (Noord-Brabant),https://www.skiresort.info/ski-resort/montana-snowcenter/,45.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,European Euro,1.0,1.0,1.0,5.0,3.0,5.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,kaltenbronn,Europe,Germany,Baden-WÃ¼rttemberg,https://www.skiresort.info/ski-resort/kaltenbronn/,958.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0,European Euro,1.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,hundseck-buehlertallifte,Europe,Germany,Baden-WÃ¼rttemberg,https://www.skiresort.info/ski-resort/hundseck-buehlertallifte/,1002.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0,European Euro,1.0,1.0,2.0,3.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,ice-mountain,Europe,Belgium,Wallonia,https://www.skiresort.info/ski-resort/ice-mountain/,90.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,37.0,European Euro,1.0,1.0,1.0,5.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,afriski-mountain-resort,Africa,Lesotho,Butha-Buthe,https://www.skiresort.info/ski-resort/afriski-mountain-resort/,3222.0,0.2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,380.0,South African rand,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,novako-bozi-dar,Europe,Czech Republic,Karlovy Vary Region (KarlovarskÃ½ kraj),https://www.skiresort.info/ski-resort/novako-bozi-dar/,1090.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,270.0,Czech koruna,1.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,rusel,Europe,Germany,Bavaria (Bayern),https://www.skiresort.info/ski-resort/rusel/,917.0,1.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,aela-maloja,Europe,Switzerland,Eastern Switzerland,https://www.skiresort.info/ski-resort/aela-maloja/,2159.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,la-croix-de-bauzon,Europe,France,Auvergne-RhÃ´ne-Alpes,https://www.skiresort.info/ski-resort/la-croix-de-bauzon/,1499.0,2.4,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,European Euro,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,duck-mountain-kamsack,North America,Canada,Saskatchewan,https://www.skiresort.info/ski-resort/duck-mountain-kamsack/,637.0,1.8,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,22.0,Canadian Dollar,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,kalpalinna,Europe,Finland,Southern Finland (EtelÃ¤-Suomi),https://www.skiresort.info/ski-resort/kalpalinna/,150.0,2.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,20.0,European Euro,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,antuco-ski-center,South America,Chile,BÃ­o BÃ­o,https://www.skiresort.info/ski-resort/antuco-ski-center/,1850.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,20000.0,Chiliean Peso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,warner-canyon-lakeview,North America,USA,Oregon,https://www.skiresort.info/ski-resort/warner-canyon-lakeview/,1975.0,2.4,1.6,5.9,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,20.0,US Dollar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2437,zliechov,Europe,Slovakia,TrenÄÃ­n (TrenÄiansky kraj),https://www.skiresort.info/ski-resort/zliechov/,872.0,1.7,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,European Euro,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2438,oslo-skisenter-grefsenkollen,Europe,Norway,Oslo,https://www.skiresort.info/ski-resort/oslo-skisenter-grefsenkollen/,371.0,1.3,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,305.0,Norwegian krone,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,hasenhorn-todtnau,Europe,Germany,Baden-WÃ¼rttemberg,https://www.skiresort.info/ski-resort/hasenhorn-todtnau/,1026.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,17.0,European Euro,1.3,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2440,gugel-mlynky,Europe,Slovakia,KoÅ¡ice (KoÅ¡ickÃ½ kraj),https://www.skiresort.info/ski-resort/gugel-mlynky/,996.0,1.4,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,11.0,European Euro,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2441,maiszinken-lunz-am-see,Europe,Austria,Lower Austria (NiederÃ¶sterreich),https://www.skiresort.info/ski-resort/maiszinken-lunz-am-see/,1030.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,12.0,European Euro,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2442,conca-dellalben,Europe,Italy,Lombardy,https://www.skiresort.info/ski-resort/conca-dellalben/,1420.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,European Euro,1.3,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,riekstu-kalns,Europe,Latvia,0,https://www.skiresort.info/ski-resort/riekstu-kalns/,87.0,2.5,1.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,12.0,European Euro,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,naprava-jachymov-nove-mesto,Europe,Czech Republic,Karlovy Vary Region (KarlovarskÃ½ kraj),https://www.skiresort.info/ski-resort/naprava-jachymov-nove-mesto/,930.0,1.4,1.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,280.0,Czech koruna,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,pezinska-baba,Europe,Slovakia,Bratislava,https://www.skiresort.info/ski-resort/pezinska-baba/,595.0,2.1,1.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,14.0,European Euro,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,ski-sport-alm-burladingen,Europe,Germany,Baden-WÃ¼rttemberg,https://www.skiresort.info/ski-resort/ski-sport-alm-burladingen/,905.0,1.5,1.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,20.5,17.5,14.0,European Euro,1.5,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,cicmany-javorinka,Europe,Slovakia,Å½ilina (Å½ilinskÃ½ kraj),https://www.skiresort.info/ski-resort/cicmany-javorinka/,973.0,2.2,1.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,16.5,14.5,13.0,European Euro,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2448,payel-di-valsavarenche-degioz,Europe,Italy,Aosta Valley (Valle d'Aosta),https://www.skiresort.info/ski-resort/payel-di-valsavarenche-degioz/,1681.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,European Euro,1.3,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2449,thunderhill-benito,North America,Canada,Manitoba,https://www.skiresort.info/ski-resort/thunderhill-benito/,572.0,3.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,18.0,Canadian Dollar,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,karolinka,Europe,Czech Republic,ZlÃ­n Region (ZlÃ­nskÃ½ kraj),https://www.skiresort.info/ski-resort/karolinka/,706.0,0.4,2.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,460.0,Czech koruna,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,centre-de-plein-air-levis,North America,Canada,Quebec,https://www.skiresort.info/ski-resort/centre-de-plein-air-levis/,100.0,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,11.0,Canadian Dollar,1.1,1.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,beauce-vallee-jonction,North America,Canada,Quebec,https://www.skiresort.info/ski-resort/beauce-vallee-jonction/,212.0,0.5,1.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,15.25,Canadian Dollar,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2453,montcalm,North America,Canada,Quebec,https://www.skiresort.info/ski-resort/montcalm/,340.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,35.0,28.0,Canadian Dollar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2454,mezenc-les-estables,Europe,France,Auvergne-RhÃ´ne-Alpes,https://www.skiresort.info/ski-resort/mezenc-les-estables/,1666.0,3.0,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0,European Euro,1.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
